DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,European Union - 27 countries (from 2020),2025,76.81,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Finland,2025,65.51,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,France,2025,73.93,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Croatia,2025,89.83,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Hungary,2025,7.16,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Ireland,2025,68.73,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Italy,2025,64.51,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Lithuania,2025,87.68,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Luxembourg,2025,83.95,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Latvia,2025,79.63,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,North Macedonia,2025,71.57,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Malta,2025,80.06,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Netherlands,2025,62.81,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Norway,2025,83.93,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Poland,2025,84.35,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Portugal,2025,85.75,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Romania,2025,83.59,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Serbia,2025,67.94,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Sweden,2025,80.26,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Slovenia,2025,82.99,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Slovakia,2025,82.54,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for private purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Türkiye,2025,79.73,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Austria,2025,21.20,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Bosnia and Herzegovina,2025,8.63,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Belgium,2025,20.82,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Bulgaria,2025,8.43,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Switzerland,2025,34.40,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Cyprus,2025,22.65,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Czechia,2025,13.58,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Germany,2025,15.79,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Denmark,2025,27.17,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,16.49,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Estonia,2025,25.12,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Greece,2025,16.07,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Spain,2025,17.94,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,European Union - 27 countries (from 2020),2025,15.07,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Finland,2025,25.11,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,France,2025,18.44,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Croatia,2025,9.01,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Hungary,2025,1.31,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Ireland,2025,22.44,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Italy,2025,8.00,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Lithuania,2025,18.84,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Luxembourg,2025,24.87,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Latvia,2025,14.70,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,North Macedonia,2025,8.55,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Malta,2025,29.64,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Netherlands,2025,26.56,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Norway,2025,35.44,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Poland,2025,8.36,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Portugal,2025,19.93,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Romania,2025,5.24,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Serbia,2025,5.84,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Sweden,2025,20.99,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Slovenia,2025,15.24,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Slovakia,2025,10.95,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals,Türkiye,2025,5.81,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Austria,2025,22.25,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Bosnia and Herzegovina,2025,9.58,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Belgium,2025,21.58,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Bulgaria,2025,9.71,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Switzerland,2025,34.77,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Cyprus,2025,24.15,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Czechia,2025,14.37,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Germany,2025,16.69,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Denmark,2025,27.25,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,17.51,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Estonia,2025,26.48,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Greece,2025,18.03,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Spain,2025,18.63,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,European Union - 27 countries (from 2020),2025,16.06,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Finland,2025,25.60,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,France,2025,19.41,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Croatia,2025,10.49,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Hungary,2025,1.41,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Ireland,2025,22.49,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Italy,2025,8.86,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Lithuania,2025,21.10,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Luxembourg,2025,25.08,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Latvia,2025,15.56,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,North Macedonia,2025,9.28,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Malta,2025,30.86,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Netherlands,2025,26.63,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Norway,2025,35.86,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Poland,2025,9.33,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Portugal,2025,22.28,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Romania,2025,5.62,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Serbia,2025,6.49,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Sweden,2025,21.36,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Slovenia,2025,16.64,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Slovakia,2025,11.84,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who used internet in the last 3 months,Türkiye,2025,6.48,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Austria,2025,53.78,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Bosnia and Herzegovina,2025,42.59,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Belgium,2025,49.56,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Bulgaria,2025,37.47,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Switzerland,2025,73.16,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Cyprus,2025,51.24,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Czechia,2025,38.41,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Germany,2025,48.95,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Denmark,2025,56.10,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2025,48.22,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Estonia,2025,53.86,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Greece,2025,36.45,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Spain,2025,47.37,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,European Union - 27 countries (from 2020),2025,46.13,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Finland,2025,54.27,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,France,2025,49.22,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Croatia,2025,32.73,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Hungary,2025,4.42,u,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Ireland,2025,49.95,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Italy,2025,40.29,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Lithuania,2025,51.07,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Luxembourg,2025,58.45,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Latvia,2025,44.02,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,North Macedonia,2025,38.82,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Malta,2025,63.80,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Netherlands,2025,59.41,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Norway,2025,62.92,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Poland,2025,36.87,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Portugal,2025,51.51,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Romania,2025,29.49,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Serbia,2025,31.33,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Sweden,2025,49.97,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Slovenia,2025,40.57,,
ESTAT:ISOC_AI_IAIU$DEFAULTVIEW(1.0),16/12/25 11:00:00,Annual,All individuals,Use of generative AI tools: for professional (work) purposes,Percentage of individuals who have used any generative AI tools in the last 3 months,Slovakia,2025,35.57,,
